Latitude,Longitude,Height (m),Time (s),Data Rate (kbpms),Time (s),Packet Interval (ms),Packet Length (bytes),OSD.flyTime [s]
48.181823,11.613983,49.8,245.6,12.112,245.599965,4.889,117,245.6
48.181825,11.613984,49.8,245.7,0,245.699689,9.476,1514,245.7
48.181827,11.613986,49.7,245.8,24.224,245.80131,10.412,1514,245.8
48.181828,11.613988,49.7,245.9,12.112,245.904267,9.472,1514,245.9
48.18183,11.61399,49.7,246,0,245.999336,1.926,1514,246
48.181832,11.613992,49.7,246.1,36.336,246.102149,18.542,1514,246.1
48.181834,11.613994,49.8,246.2,20.576,246.199664,3.269,1514,246.2
48.181835,11.613996,49.7,246.3,24.224,246.298319,14.699,1514,246.3
48.181837,11.613998,49.7,246.4,8.816,246.400142,1.501,1102,246.4
48.181839,11.614,49.7,246.5,12.112,246.497444,10.215,79,246.5
48.181841,11.614002,49.7,246.6,1.352,246.599218,4.145,78,246.6
48.181843,11.614004,49.7,246.7,0,246.691918,1.494,913,246.7
48.181845,11.614006,49.7,246.8,36.336,246.80267,23.158,1514,246.8
48.181846,11.614008,49.8,246.9,0,246.896881,8.469,1215,246.9
48.181848,11.61401,49.8,247,12.112,247.007039,27.746,1514,247
48.18185,11.614012,49.8,247.1,48.448,247.101293,19.168,1514,247.1
48.181852,11.614014,49.8,247.2,1.664,247.194021,2.052,548,247.2
48.181854,11.614016,49.7,247.3,0,247.295834,2.276,508,247.3
48.181855,11.614018,49.7,247.4,0,247.3997,15.229,567,247.4
48.181857,11.61402,49.7,247.5,12.112,247.501009,48.568,1514,247.5
48.181859,11.614022,49.7,247.6,8.624,247.59938,1.443,838,247.6
48.181861,11.614024,49.7,247.7,0,247.69971,11.877,1514,247.7
48.181863,11.614027,49.7,247.8,12.112,247.804128,15.245,1514,247.8
48.181865,11.614029,49.7,247.9,0,247.894827,19.853,707,247.9
48.181867,11.614031,49.7,248,12.112,248.002929,32.665,1514,248
48.181868,11.614032,49.7,248.1,15.552,248.104512,50.825,1514,248.1
48.18187,11.614035,49.7,248.2,12.112,248.205379,31.645,1514,248.2
48.181872,11.614037,49.7,248.3,0,248.286264,25.133,1514,248.3
48.181874,11.614039,49.7,248.4,24.224,248.401071,20.594,1514,248.4
48.181876,11.614042,49.7,248.5,0,248.49272,18.194,1514,248.5
48.181878,11.614044,49.7,248.6,24.224,248.600173,13.469,1514,248.6
48.18188,11.614046,49.7,248.7,0,248.696651,30.147,1514,248.7
48.181882,11.614048,49.7,248.8,0,248.793035,10.513,1514,248.8
48.181884,11.61405,49.7,248.9,12.112,248.901204,27.401,1514,248.9
48.181886,11.614053,49.7,249,0,248.987455,14.383,1514,249
48.181888,11.614055,49.7,249.1,0,249.098259,3.413,1514,249.1
48.18189,11.614057,49.7,249.2,3.984,249.202365,16.888,498,249.2
48.181892,11.61406,49.7,249.3,8.624,249.294049,26.12,781,249.3
48.181894,11.614062,49.7,249.4,0,249.398169,12.869,1078,249.4
48.181896,11.614064,49.7,249.5,0,249.492909,26.44,1514,249.5
48.181898,11.614066,49.7,249.6,12.112,249.607699,114.79,1514,249.6
48.1819,11.614068,49.7,249.7,9.264,249.7033,7.108,652,249.7
48.181902,11.61407,49.7,249.8,0,249.796768,26.993,1514,249.8
48.181904,11.614073,49.7,249.9,4.456,249.905543,44.196,557,249.9
48.181906,11.614075,49.7,250,12.112,250.008624,18.477,1514,250
48.181908,11.614077,49.7,250.1,0,250.065793,11.884,1514,250.1
48.18191,11.614079,49.7,250.2,5.696,250.206423,18.664,712,250.2
48.181912,11.614081,49.7,250.3,12.112,250.30896,41.246,1514,250.3
48.181914,11.614084,49.7,250.4,0,250.398956,7.412,1514,250.4
48.181916,11.614086,49.7,250.5,0,250.489257,5.434,1514,250.5
48.181918,11.614089,49.7,250.6,0,250.615064,42.319,1514,250.6
48.18192,11.61409,49.7,250.7,0,250.676877,17.993,549,250.7
48.181922,11.614093,49.7,250.8,0,250.812826,34.139,1514,250.8
48.181924,11.614095,49.7,250.9,0,250.89673,20.157,1514,250.9
48.181926,11.614097,49.7,251,12.112,251.001806,20.578,1514,251
48.181929,11.6141,49.7,251.1,0,251.110336,29.967,1514,251.1
48.181931,11.614102,49.7,251.2,0,251.182707,29.819,1514,251.2
48.181933,11.614104,49.7,251.3,34.216,251.298637,8.634,656,251.3
48.181935,11.614106,49.7,251.4,0,251.410184,47.082,1514,251.4
48.181937,11.614108,49.7,251.5,0,251.510134,27.443,1419,251.5
48.181939,11.614111,49.7,251.6,12.112,251.603282,30.177,1514,251.6
48.181941,11.614113,49.7,251.7,0,251.684949,1.171,101,251.7
48.181943,11.614115,49.7,251.8,0,251.798391,2.262,726,251.8
48.181945,11.614118,49.7,251.9,36.336,251.901499,4.995,1514,251.9
48.181949,11.614122,49.7,252.1,0,252.096478,35.897,1514,252.1
48.181951,11.614124,49.7,252.2,4.496,252.198838,5.008,78,252.2
48.181953,11.614127,49.7,252.3,12.112,252.308593,104.64,1514,252.3
48.181955,11.614129,49.7,252.4,0,252.412393,59.825,1514,252.4
48.181957,11.614132,49.7,252.5,0,252.425357,12.964,702,252.5
48.181959,11.614134,49.7,252.6,0,252.59605,0.017,84,252.6
48.181961,11.614136,49.6,252.7,0,252.59605,0.017,84,252.7
48.181964,11.614139,49.6,252.8,0,252.97597,379.92,1514,252.8
48.181966,11.614141,49.6,252.9,0,252.97597,379.92,1514,252.9
48.181968,11.614143,49.6,253,0,252.976027,0.057,690,253
48.181947,11.61412,49.7,252,12.112,252.007021,34.687,1514,252
48.181969,11.614145,49.6,253.1,0,253.145991,169.964,690,253.1
48.181971,11.614147,49.6,253.2,0,253.145991,169.964,690,253.2
48.181973,11.61415,49.6,253.3,0,253.256132,0.063,1514,253.3
48.181975,11.614152,49.6,253.4,0,253.535999,279.867,1127,253.4
48.181978,11.614154,49.7,253.5,0,253.535999,279.867,1127,253.5
48.18198,11.614157,49.6,253.6,0,253.635952,99.893,1078,253.6
48.181982,11.614159,49.6,253.7,0,253.63607,0.02,1514,253.7
48.181984,11.614161,49.7,253.8,0,253.876024,239.954,1514,253.8
48.181986,11.614164,49.6,253.9,0,253.876024,239.954,1514,253.9
48.181988,11.614166,49.6,254,0,254.055952,179.928,1514,254
48.18199,11.614168,49.6,254.1,0,254.056194,0.019,1085,254.1
48.181992,11.614171,49.6,254.2,24.224,254.206295,150.101,1514,254.2
48.181994,11.614173,49.6,254.3,0,254.206358,0.063,1514,254.3
48.181996,11.614175,49.6,254.4,0,254.54595,339.592,78,254.4
48.181998,11.614178,49.6,254.5,0,254.54595,339.592,78,254.5
48.182009,11.614189,49.6,255,0,254.786029,0.061,498,255
48.182011,11.614191,49.6,255.1,0,255.316037,530.008,1514,255.1
48.182013,11.614193,49.6,255.2,0,255.316037,530.008,1514,255.2
48.182015,11.614195,49.6,255.3,0,255.316037,530.008,1514,255.3
48.182017,11.614198,49.6,255.4,0,255.316126,0.025,531,255.4
48.182019,11.6142,49.6,255.5,0,255.575963,259.837,1514,255.5
48.182021,11.614202,49.6,255.6,0,255.576054,0.022,1102,255.6
48.182023,11.614204,49.6,255.7,0,255.576054,0.022,1102,255.7
48.182025,11.614207,49.6,255.8,0,255.576054,0.022,1102,255.8
48.182027,11.614209,49.6,255.9,0,256.075998,499.944,706,255.9
48.182029,11.614211,49.6,256,0,256.075998,499.944,706,256
48.182031,11.614213,49.6,256.1,0,256.076214,0.019,1514,256.1
48.182033,11.614216,49.6,256.2,6.032,256.204673,22.129,754,256.2
48.182035,11.614218,49.6,256.3,12.112,256.303451,13.704,1514,256.3
48.182037,11.61422,49.6,256.4,0,256.369368,7.613,749,256.4
48.182039,11.614223,49.6,256.5,0,256.468687,0.018,1078,256.5
48.182041,11.614225,49.6,256.6,0,256.685963,217.276,586,256.6
48.182043,11.614227,49.6,256.7,0,256.686029,0.066,1078,256.7
48.182045,11.614229,49.6,256.8,61.16,256.80597,119.941,566,256.8
48.182047,11.614232,49.6,256.9,0,256.926011,119.838,1514,256.9
48.182049,11.614234,49.6,257,5.848,256.993291,12.472,1078,257
48.182052,11.614237,49.6,257.1,5.136,257.109713,34.256,642,257.1
48.182054,11.614239,49.6,257.2,0,257.115794,6.081,549,257.2
48.182056,11.614241,49.6,257.3,0,257.365943,250.149,691,257.3
48.182058,11.614243,49.6,257.4,0,257.365943,250.149,691,257.4
48.18206,11.614246,49.6,257.5,0,257.365943,250.149,691,257.5
48.182062,11.614248,49.6,257.6,0,257.365943,250.149,691,257.6
48.182064,11.61425,49.6,257.7,0,257.365943,250.149,691,257.7
48.182066,11.614252,49.6,257.8,0,257.365943,250.149,691,257.8
48.182067,11.614254,49.6,257.9,0,257.365943,250.149,691,257.9
48.182069,11.614256,49.6,258,0,258.5062,1140.257,1514,258
48.182071,11.614258,49.6,258.1,0,258.5062,1140.257,1514,258.1
48.182072,11.61426,49.6,258.2,0,258.5062,1140.257,1514,258.2
48.182074,11.614262,49.7,258.3,0,258.5062,1140.257,1514,258.3
48.182075,11.614264,49.7,258.4,0,258.5062,1140.257,1514,258.4
48.182077,11.614266,49.7,258.5,17.776,258.5062,1140.257,1514,258.5
48.182079,11.614267,49.6,258.6,0,258.616075,109.816,499,258.6
48.18208,11.614269,49.6,258.7,0,258.616161,0.086,1078,258.7
48.182082,11.614271,49.6,258.8,0,258.616161,0.086,1078,258.8
48.182083,11.614273,49.6,258.9,0,258.616161,0.086,1078,258.9
48.182085,11.614275,49.6,259,0,259.335953,719.792,1514,259
48.182087,11.614277,49.7,259.1,0,259.335953,719.792,1514,259.1
48.182088,11.614279,49.7,259.2,0,259.335953,719.792,1514,259.2
48.18209,11.614281,49.7,259.3,0,259.335953,719.792,1514,259.3
48.182094,11.614285,49.7,259.5,0,259.575946,239.915,848,259.5
48.182095,11.614287,49.7,259.6,0,259.576087,0.024,1078,259.6
48.182097,11.614289,49.7,259.7,0,259.716652,140.565,532,259.7
48.182099,11.614291,49.7,259.8,0,259.716652,140.565,532,259.8
48.182101,11.614292,49.7,259.9,0,259.986295,269.643,1078,259.9
48.182102,11.614294,49.6,260,0,259.986356,0.061,709,260
48.182104,11.614297,49.7,260.1,0,260.096265,109.909,549,260.1
48.182092,11.614283,49.7,259.4,0,259.336031,0.024,589,259.4
48.182106,11.614299,49.6,260.2,0,260.23598,139.715,1078,260.2
48.182108,11.6143,49.6,260.3,12.112,260.295092,11.895,208,260.3
48.18211,11.614302,49.7,260.4,0,260.411389,24.514,1514,260.4
48.182112,11.614304,49.6,260.5,0,260.518714,37.481,1078,260.5
48.182114,11.614306,49.6,260.6,0,260.615793,31.82,1514,260.6
48.182115,11.614308,49.6,260.7,8.896,260.696017,20.982,1514,260.7
48.182117,11.61431,49.6,260.8,8.624,260.799032,10.572,1078,260.8
48.182119,11.614313,49.6,260.9,0,260.894167,31.902,515,260.9
48.182121,11.614315,49.6,261,8.624,260.995608,5.347,475,261
48.182123,11.614317,49.6,261.1,4.976,261.107838,17.778,622,261.1
48.182125,11.614319,49.6,261.2,0,261.18353,26.793,767,261.2
48.182127,11.614321,49.6,261.3,0,261.229554,46.024,1514,261.3
48.182128,11.614323,49.6,261.4,0,261.229554,46.024,1514,261.4
48.18213,11.614325,49.6,261.5,0,261.229554,46.024,1514,261.5
48.182132,11.614327,49.6,261.6,0,261.229554,46.024,1514,261.6
48.182134,11.614329,49.6,261.7,0,261.229554,46.024,1514,261.7
48.182135,11.614331,49.6,261.8,0,262.255982,1026.428,1078,261.8
48.182137,11.614333,49.7,261.9,0,262.255982,1026.428,1078,261.9
48.182139,11.614334,49.7,262,0,262.255982,1026.428,1078,262
48.182141,11.614337,49.7,262.1,0,262.255982,1026.428,1078,262.1
48.182143,11.614339,49.7,262.2,0,262.255982,1026.428,1078,262.2
48.182144,11.614341,49.7,262.3,0,262.256201,0.021,681,262.3
48.182146,11.614343,49.7,262.4,0,262.356189,0.023,1078,262.4
48.182148,11.614345,49.7,262.5,0,262.456006,0.061,1514,262.5
48.18215,11.614347,49.7,262.6,0,262.626036,170.03,730,262.6
48.182152,11.614349,49.7,262.7,0,262.724653,98.499,1078,262.7
48.182162,11.614363,49.7,263.6,23.592,263.597185,3.247,1514,263.6
48.182162,11.614363,49.7,263.7,0,263.698001,28.747,529,263.7
48.182163,11.614364,49.7,263.8,0,263.799708,18.27,534,263.8
48.182163,11.614364,49.7,263.9,5.56,263.902462,59.06,695,263.9
48.182163,11.614364,49.7,264,0,263.999985,97.523,1078,264
48.182162,11.614364,49.7,264.2,0,264.215201,140.76,1130,264.2
48.182162,11.614365,49.7,264.3,0,264.215201,140.76,1130,264.3
48.182162,11.614365,49.6,264.4,0,264.465982,250.781,449,264.4
48.182162,11.614365,49.6,264.5,0,264.466117,0.022,1514,264.5
48.182162,11.614365,49.6,264.6,0,264.56617,0.03,1514,264.6
48.182162,11.614366,49.6,264.7,4.968,264.706351,19.329,621,264.7
48.182161,11.614366,49.6,264.8,0,264.706351,19.329,621,264.8
48.182161,11.614366,49.6,264.9,0,265.085946,379.595,1514,264.9
48.182161,11.614366,49.6,265,0,265.085946,379.595,1514,265
48.182161,11.614366,49.6,265.1,0,265.086141,0.024,1078,265.1
48.18216,11.614366,49.6,265.2,0,265.186148,0.021,1514,265.2
48.18216,11.614366,49.6,265.3,0,265.286019,0.02,1514,265.3
48.18216,11.614366,49.6,265.4,0,265.475978,189.959,1416,265.4
48.18216,11.614366,49.6,265.5,0,265.476094,0.028,1327,265.5
48.18216,11.614366,49.6,265.6,0,265.61602,139.926,1514,265.6
48.18216,11.614366,49.6,265.7,0,265.61602,139.926,1514,265.7
48.18216,11.614366,49.6,265.8,21.384,265.806027,190.007,1514,265.8
48.18216,11.614366,49.6,265.9,0,265.80609,0.063,1159,265.9
48.18216,11.614366,49.6,266,0,265.80609,0.063,1159,266
48.18216,11.614366,49.6,266.1,0,265.80609,0.063,1159,266.1
48.18216,11.614366,49.6,266.2,0,265.80609,0.063,1159,266.2
48.18216,11.614366,49.6,266.3,0,266.756098,950.008,1514,266.3
48.18216,11.614366,49.6,266.4,0,266.756098,950.008,1514,266.4
48.18216,11.614366,49.6,266.5,0,266.756098,950.008,1514,266.5
48.18216,11.614366,49.6,266.6,0,266.756098,950.008,1514,266.6
48.18216,11.614366,49.6,266.7,0,266.756098,950.008,1514,266.7
48.18216,11.614366,49.6,266.8,0,266.75616,0.062,1514,266.8
48.18216,11.614366,49.6,266.9,0,266.88602,0.065,1514,266.9
48.18216,11.614366,49.6,267,0,266.88602,0.065,1514,267
48.18216,11.614366,49.6,267.1,0,266.88602,0.065,1514,267.1
48.18216,11.614366,49.6,267.2,0,267.406013,519.993,1514,267.2
48.18216,11.614366,49.6,267.3,0,267.406013,519.993,1514,267.3
48.18216,11.614366,49.6,267.4,21.408,267.406013,519.993,1514,267.4
48.18216,11.614365,49.6,267.5,58.424,267.50597,99.898,1078,267.5
48.18216,11.614365,49.6,267.6,49.08,267.605995,99.812,1514,267.6
48.18216,11.614365,49.6,267.7,17.088,267.705983,99.876,1078,267.7
48.182159,11.614365,49.6,267.8,0,267.856025,149.958,1514,267.8
48.182159,11.614365,49.6,267.9,0,267.856118,0.018,1078,267.9
48.182159,11.614364,49.6,268.4,19.384,268.402237,7.003,116,268.4
48.182159,11.614364,49.6,268.5,0,268.492421,1.258,562,268.5
48.182159,11.614364,49.6,268.6,5.752,268.599015,2.427,1514,268.6
48.182159,11.614364,49.6,268.7,20.736,268.700329,1.671,1078,268.7
48.182158,11.614364,49.6,268.8,0,268.791679,13.045,1078,268.8
48.182158,11.614363,49.6,268.9,12.112,268.901491,68.107,1514,268.9
48.182158,11.614363,49.6,269,8.624,269.005124,43.525,1078,269
48.182157,11.614362,49.6,269.1,12.112,269.104782,20.734,1514,269.1
48.182157,11.614362,49.6,269.2,0,269.170306,12.191,643,269.2
48.182157,11.614362,49.6,269.3,0,269.310219,43.652,1514,269.3
48.182156,11.614361,49.6,269.4,12.112,269.403054,19.64,1514,269.4
48.182156,11.614361,49.6,269.5,0,269.515289,50.084,1078,269.5
48.182155,11.61436,49.6,269.6,0,269.584396,12.768,548,269.6
48.182155,11.61436,49.6,269.7,0,269.711507,23.059,91,269.7
48.182154,11.614359,49.6,269.8,0,269.7912,34.37,960,269.8
48.182154,11.614358,49.6,269.9,12.112,269.90616,17.254,1514,269.9
48.182153,11.614357,49.6,270,8.624,270.001265,31.44,1078,270
48.182152,11.614357,49.6,270.1,0,270.096255,17.11,1514,270.1
48.182151,11.614356,49.6,270.2,0,270.218656,45.043,1514,270.2
48.182151,11.614355,49.6,270.3,0,270.245977,9.429,1514,270.3
48.18215,11.614354,49.6,270.4,0,270.37282,126.843,1514,270.4
48.182149,11.614353,49.6,270.5,0,270.515413,39.742,1078,270.5
48.182148,11.614352,49.6,270.6,0,270.526665,11.252,1514,270.6
48.182147,11.614351,49.7,270.7,12.112,270.70712,180.455,1514,270.7
48.182145,11.61435,49.7,270.8,0,270.892688,185.568,1256,270.8
48.182144,11.614348,49.7,270.9,0,270.892688,185.568,1256,270.9
48.182143,11.614348,49.7,271,0,270.91328,20.592,531,271
48.182143,11.614347,49.7,271.1,0,270.91328,20.592,531,271.1
48.182143,11.614347,49.8,271.2,0,270.91328,20.592,531,271.2
48.182143,11.614347,49.8,271.3,0,271.495962,582.682,1078,271.3
48.182142,11.614346,49.8,271.4,0,271.495962,582.682,1078,271.4
48.182143,11.614346,49.7,271.5,0,271.496007,0.045,831,271.5
48.182143,11.614346,49.7,271.6,0,271.635966,139.959,1514,271.6
48.182142,11.614346,49.7,271.7,0,271.63603,0.064,1514,271.7
48.182142,11.614346,49.7,271.8,0,271.77612,0.018,78,271.8
48.182142,11.614345,49.7,271.9,0,271.77612,0.018,78,271.9
48.182142,11.614345,49.7,272,0,272.035988,259.868,78,272
48.182142,11.614345,49.7,272.1,0,272.137535,101.392,1078,272.1
48.182142,11.614345,49.7,272.2,0,272.171194,16.571,1514,272.2
48.182142,11.614344,49.7,272.3,0,272.338582,86.176,1514,272.3
48.182142,11.614344,49.7,272.4,0,272.338582,86.176,1514,272.4
48.182142,11.614344,49.7,272.5,0,272.338582,86.176,1514,272.5
48.182142,11.614344,49.7,272.6,0,272.755976,417.394,1468,272.6
48.182142,11.614344,49.7,272.7,0,272.755976,417.394,1468,272.7
48.182142,11.614344,49.7,272.8,0,272.756132,0.156,548,272.8
48.182142,11.614344,49.7,272.9,0,272.918578,162.446,498,272.9
48.182142,11.614344,49.7,273,0,272.918578,162.446,498,273
48.182143,11.614344,49.7,273.1,0,272.918578,162.446,498,273.1
48.182143,11.614344,49.7,273.2,0,273.465959,547.381,697,273.2
48.182143,11.614344,49.7,273.3,0,273.465959,547.381,697,273.3
48.182143,11.614344,49.7,273.4,0,273.465959,547.381,697,273.4
48.182143,11.614344,49.7,273.5,0,273.466046,0.022,1514,273.5
48.182143,11.614344,49.7,273.6,0,273.596067,0.021,1514,273.6
48.182143,11.614344,49.7,273.7,15.088,273.705967,109.9,1203,273.7
48.182143,11.614344,49.7,273.8,0,273.706027,0.06,683,273.8
48.182143,11.614344,49.7,273.9,0,273.986018,279.991,520,273.9
48.182144,11.614344,49.7,274,0,273.986162,0.019,1514,274
48.182144,11.614344,49.7,274.4,13.68,274.402316,7.56,980,274.4
48.182144,11.614345,49.7,274.5,14.472,274.49952,4.647,660,274.5
48.182144,11.614345,49.8,274.6,25.128,274.600634,1.712,1078,274.6
48.182144,11.614344,49.7,274.7,25.568,274.696665,4.129,1149,274.7
48.182144,11.614345,49.7,275.2,0,275.19005,9.755,1078,275.2
48.182144,11.614344,49.7,275.3,0,275.294021,0.034,674,275.3
48.182144,11.614344,49.7,275.4,32.848,275.405137,24.117,1514,275.4
48.182144,11.614345,49.7,275.5,0,275.489895,0.203,1018,275.5
48.182144,11.614345,49.7,275.6,0,275.585071,26.076,707,275.6
48.182144,11.614345,49.7,275.8,0,275.784342,36.418,531,275.8
48.182145,11.614345,49.7,275.9,12.112,275.903352,16.323,1514,275.9
48.182145,11.614345,49.7,276,0.672,276.009222,18.957,84,276
48.182145,11.614345,49.7,276.1,0,276.092521,0.457,498,276.1
48.182145,11.614345,49.7,276.2,0,276.193933,33.156,531,276.2
48.182145,11.614345,49.7,276.3,0,276.288262,0.19,874,276.3
48.182145,11.614345,49.7,276.4,0,276.387834,22.788,567,276.4
48.182145,11.614345,49.7,276.6,0,276.592891,9.161,785,276.6
48.182145,11.614345,49.7,276.7,46.32,276.703072,10.433,1514,276.7
48.182146,11.614345,49.7,276.8,0,276.791197,8.358,557,276.8
48.182146,11.614346,49.7,276.9,16.024,276.900578,12.327,489,276.9
48.182146,11.614346,49.7,277,0.672,276.992238,2.348,557,277
48.182146,11.614345,49.7,277.1,0,277.09313,12.714,641,277.1
48.182146,11.614345,49.7,277.2,36.864,277.202317,7.577,1514,277.2
48.182146,11.614345,49.7,277.3,5.368,277.300453,4.292,671,277.3
48.182146,11.614345,49.7,277.4,12.112,277.395779,21.692,570,277.4
48.182145,11.614345,49.7,277.5,23.456,277.50143,6.457,1514,277.5
48.182146,11.614345,49.7,277.6,5.704,277.60093,19.4,713,277.6
48.182146,11.614345,49.7,277.7,40.416,277.701759,10.07,529,277.7
48.182146,11.614345,49.7,277.8,0,277.798886,13.47,534,277.8
48.182146,11.614345,49.7,277.9,0,277.899618,23.461,695,277.9
48.182146,11.614345,49.7,278,0,277.999603,4.566,557,278
48.182146,11.614345,49.7,278.1,8.8,278.099994,0.577,79,278.1
48.182146,11.614345,49.7,278.2,40.416,278.201063,30.335,1514,278.2
48.182146,11.614345,49.7,278.3,7.632,278.301687,11.224,870,278.3
48.182146,11.614345,49.7,278.4,4.552,278.40313,30.402,569,278.4
48.182146,11.614345,49.7,278.5,0,278.49777,0.057,1514,278.5
48.182146,11.614345,49.7,278.6,10.016,278.599989,30.954,1514,278.6
48.182146,11.614345,49.7,278.7,0,278.715268,49.706,1514,278.7
48.182146,11.614345,49.7,278.8,0,278.788006,0.02,1514,278.8
48.182146,11.614345,49.7,278.9,0,278.889301,0.355,803,278.9
48.182146,11.614345,49.7,279,0,278.998743,1.976,1514,279
48.182146,11.614345,49.7,279.1,0,279.097531,1.742,1514,279.1
48.182146,11.614345,49.8,279.2,24.224,279.199871,1.542,1078,279.2
48.182146,11.614345,49.8,279.3,0,279.293991,4.545,1295,279.3
48.182146,11.614345,49.8,279.4,6.44,279.400014,0.919,91,279.4
48.182146,11.614345,49.8,279.5,0,279.498887,24.566,1248,279.5
48.182146,11.614345,49.8,279.6,0,279.58999,21.435,1514,279.6
48.182147,11.614345,49.8,279.7,0,279.698448,29.82,1514,279.7
48.182147,11.614345,49.7,279.8,0,279.783148,19.689,1255,279.8
48.182147,11.614345,49.7,279.9,12.112,279.904574,11.217,1514,279.9
